Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
16395400.00, 38.691025, -9.294666, 189.56, 195.88, 6.33, -2.25,113,302, 2004, 8.47, 42.35
16395400.00, 38.691025, -9.294666, 189.38, 195.88, 6.50, -2.37,113,302, 2004, 8.79, 42.35
16395400.00, 38.691025, -9.294666, 189.68, 195.88, 6.21, -2.56,114,303, 2028, 8.26, 42.35
16395400.00, 38.691025, -9.294666, 189.12, 195.88, 6.77, -2.87,114,303, 2028, 9.28, 42.35
16395400.00, 38.691025, -9.294666, 189.30, 195.88, 6.58, -3.12,113,302, 2060, 8.93, 42.35
16395400.00, 38.691025, -9.294666, 189.71, 195.88, 6.17, -3.19,113,302, 2060, 8.20, 42.35
16395400.00, 38.691025, -9.294666, 190.51, 195.88, 5.38, -3.06,111,301, 2056, 6.85, 42.35
16395400.00, 38.691025, -9.294666, 192.55, 195.88, 3.33, -3.25,112,304, 2056, 4.54, 42.35
16395400.00, 38.691025, -9.294666, 195.09, 195.88, 0.80, -4.19,112,307, 2056, 1.26, 42.35
16395400.00, 38.691025, -9.294666, 197.77, 195.88, -1.88, -4.56,114,311, 2056, -2.79, 42.35
16395400.00, 38.691025, -9.294666, 200.01, 195.88, -4.13, -4.81,114,314, 2056, -5.40, 42.35
16395400.00, 38.691025, -9.294666, 202.81, 195.88, -6.93, -5.06,112,314, 2056, -9.58, 42.35
16395400.00, 38.691025, -9.294666, 205.80, 195.88, -9.92, -5.31,112,317, 2056, -16.44, 42.35
16395400.00, 38.691025, -9.294666, 208.86, 195.88, -12.98, -6.00,108,316, 2056, -25.00, 42.35
16395400.00, 38.691025, -9.294666, 212.72, 195.88, -16.83, -6.62,108,320, 2056, -25.00, 42.35
16395400.00, 38.691025, -9.294666, 216.65, 195.88, -20.76, -7.19,103,319, 2056, -25.00, 42.35
16395400.00, 38.691025, -9.294666, 220.67, 195.88, -24.79, -7.69,103,323, 2056, -25.00, 42.35
16395400.00, 38.691025, -9.294666, 224.06, 195.88, -28.17, -8.13,96,320, 2056, -25.00, 42.35
16395400.00, 38.691025, -9.294666, 228.56, 195.88, -32.68, -8.75,96,324, 2056, -25.00, 42.35
16395600.00, 38.691006, -9.294673, 233.41, 195.88, -37.52, -9.56,91,324, 2056, -25.00, 40.15
16395600.00, 38.691006, -9.294673, 238.03, 195.88, -42.15, -10.56,91,329, 2056, -25.00, 40.15
16395600.00, 38.691006, -9.294673, 242.29, 195.88, -46.40, -11.44,86,328, 2056, -25.65, 40.15
16395600.00, 38.691006, -9.294673, 246.63, 195.88, -50.75, -12.25,86,332, 2056, -28.04, 40.15
16395600.00, 38.691006, -9.294673, 251.27, 195.88, -55.38, -12.88,81,332, 2056, -31.49, 40.15
16395600.00, 38.691006, -9.294673, 255.51, 195.88, -59.63, -13.69,81,336, 2056, -35.95, 40.15
16395600.00, 38.691006, -9.294673, 259.86, 195.88, -63.97, -14.44,76,335, 2056, -42.83, 40.15
16395600.00, 38.691006, -9.294673, 263.87, 195.88, -67.98, -14.94,76,339, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 268.66, 195.88, -72.78, -15.06,72,340, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 273.16, 195.88, -77.27, -14.94,72,345, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 277.24, 195.88, -81.36, -14.56,67,344, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 281.30, 195.88, -85.42, -14.06,67,348, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 285.43, 195.88, -89.54, -13.44,65,350, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 288.44, 195.88, -92.55, -12.69,65,353, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 292.40, 195.88, -96.52, -11.88,64,356, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 295.40, 195.88, -99.52, -10.94,64,359, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 298.52, 195.88, -102.64, -10.06,58,356, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 301.42, 195.88, -105.54, -9.00,58,359, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 304.71, 195.88, -108.82, -7.81,46,350, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 307.66, 195.88, -111.77, -6.62,46,353, 2056, -45.00, 40.15
16395600.00, 38.691006, -9.294673, 310.22, 195.88, -114.33, -5.75,33,343, 2056, -45.00, 40.15
16395700.00, 38.691002, -9.294678, 313.29, 195.88, -117.40, -4.50,33,346, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 316.90, 195.88, -121.02, -3.50,15,331, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 319.82, 195.88, -123.94, -2.19,15,334, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 322.83, 195.88, -126.94, -1.12,358,320, 2052, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 325.31, 195.88, -129.42, 0.06,358,323, 2052, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 327.79, 195.88, -131.90, 1.31,346,313, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 330.38, 195.88, -134.49, 2.81,346,316, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 332.76, 195.88, -136.87, 4.00,341,313, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 335.54, 195.88, -139.66, 5.12,341,316, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 337.93, 195.88, -142.05, 6.06,343,320, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 340.98, 195.88, -145.10, 6.62,343,323, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 343.22, 195.88, -147.34, 7.12,347,330, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 345.57, 195.88, -149.68, 7.44,347,332, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 347.39, 195.88, -151.51, 7.69,346,333, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 349.60, 195.88, -153.71, 7.56,346,335, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 351.75, 195.88, -155.87, 7.37,346,335, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 353.21, 195.88, -157.33, 7.44,346,335, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 355.31, 195.88, -159.42, 7.69,333,328, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 356.97, 195.88, -161.08, 7.94,333,329, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 358.59, 195.88, -162.71, 7.87,321,319, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 359.87, 195.88, -163.98, 7.75,321,320, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 2.09, 195.88, -166.21, 7.87,311,313, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 4.10, 195.88, -168.22, 8.00,311,315, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 6.91, 195.88, -171.02, 8.31,300,306, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 8.38, 195.88, -172.50, 8.31,300,308, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 10.53, 195.88, -174.64, 8.19,293,303, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 12.40, 195.88, -176.51, 8.00,293,303, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 14.29, 195.88, -178.40, 7.94,293,303, 2056, -45.00, 39.63
16395700.00, 38.691002, -9.294678, 16.36, 195.88, 179.52, 7.94,285,301, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 18.29, 195.88, 177.59, 8.00,285,303, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 20.51, 195.88, 175.38, 8.00,282,302, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 22.23, 195.88, 173.66, 7.94,282,304, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 24.04, 195.88, 171.84, 8.00,282,306, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 26.82, 195.88, 169.07, 8.19,282,308, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 29.08, 195.88, 166.80, 8.25,282,311, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 31.39, 195.88, 164.50, 8.69,282,313, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 33.06, 195.88, 162.82, 8.94,266,299, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 35.00, 195.88, 160.88, 9.19,266,301, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 36.95, 195.88, 158.93, 9.44,267,303, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 37.68, 195.88, 158.20, 9.75,267,304, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 37.75, 195.88, 158.13, 10.06,2,39, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 38.10, 195.88, 157.78, 10.56,2,40, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 37.42, 195.88, 158.47, 11.00,270,307, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 37.16, 195.88, 158.72, 11.63,270,307, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 36.43, 195.88, 159.45, 12.00,2,38, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 35.83, 195.88, 160.06, 13.88,2,37, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 34.66, 195.88, 161.23, 14.44,274,308, 2056, 45.00, 39.63
16395700.00, 38.691002, -9.294678, 33.89, 195.88, 161.99, 15.19,274,307, 2056, 45.00, 39.63
16400000.00, 38.691010, -9.294679, 32.66, 195.88, 163.22, 15.75,272,304, 2056, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 31.27, 195.88, 164.61, 16.31,272,303, 2056, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 30.25, 195.88, 165.63, 16.75,27,57, 2084, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 29.27, 195.88, 166.62, 17.12,27,56, 2084, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 28.56, 195.88, 167.33, 17.37,282,310, 2080, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 27.94, 195.88, 167.94, 17.56,282,309, 2080, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 27.20, 195.88, 168.69, 17.56,286,313, 2080, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 26.29, 195.88, 169.59, 17.37,286,312, 2080, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 24.90, 195.88, 170.99, 17.12,290,314, 2032, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 24.23, 195.88, 171.66, 16.75,290,314, 2032, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 23.04, 195.88, 172.84, 16.19,289,312, 1832, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 21.75, 195.88, 174.13, 15.63,289,310, 1832, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 20.64, 195.88, 175.24, 14.94,284,304, 1808, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 19.93, 195.88, 175.96, 14.25,284,303, 1808, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 18.98, 195.88, 176.90, 13.62,281,299, 1804, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 17.84, 195.88, 178.04, 12.75,281,298, 1804, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 17.11, 195.88, 178.77, 11.75,279,296, 1808, 45.00, 40.43
16400000.00, 38.691010, -9.294679, 15.52, 195.88, -179.64, 10.81,279,294, 1808, -45.00, 40.43
16400000.00, 38.691010, -9.294679, 14.62, 195.88, -178.74, 10.06,278,292, 1808, -45.00, 40.43
16400100.00, 38.691010, -9.294677, 13.80, 195.88, -177.91, 9.13,278,291, 1808, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 12.79, 195.88, -176.91, 8.25,278,290, 1804, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 11.53, 195.88, -175.65, 7.37,278,289, 1804, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 10.41, 195.88, -174.52, 6.56,278,288, 1808, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 9.94, 195.88, -174.06, 5.81,278,287, 1808, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 8.91, 195.88, -173.03, 4.94,277,285, 1804, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 8.36, 195.88, -172.48, 4.31,277,285, 1804, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 7.69, 195.88, -171.80, 3.75,277,284, 1804, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 6.48, 195.88, -170.60, 3.37,277,283, 1804, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 5.66, 195.88, -169.78, 3.00,277,282, 1784, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 4.76, 195.88, -168.88, 2.81,277,281, 1784, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 4.09, 195.88, -168.21, 2.75,275,279, 1656, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 3.78, 195.88, -167.90, 2.75,275,278, 1656, -45.00, 40.47
16400100.00, 38.691010, -9.294677, 3.22, 195.88, -167.34, 2.87,278,281, 1608, -45.00, 40.47
