Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045200.00, 38.691364, -9.298576, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.13
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1228, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
15045500.00, 38.691338, -9.298584, 222.61, 103.46, -119.14, 0.00,79,301, 1232, -45.00, 337.09
