Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
16433200.00, 38.691093, -9.294527, 242.42, 206.08, -36.34, 4.69,27,269, 2080, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 242.27, 206.08, -36.19, 4.69,27,269, 2080, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 242.20, 206.08, -36.11, 4.81,27,269, 2080, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 242.37, 206.08, -36.28, 4.94,27,269, 2080, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 242.39, 206.08, -36.30, 5.06,28,270, 2080, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 242.52, 206.08, -36.43, 5.25,28,270, 2080, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 243.12, 206.08, -37.03, 5.44,28,271, 2056, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 243.60, 206.08, -37.52, 5.56,28,271, 2056, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 243.45, 206.08, -37.37, 5.69,28,271, 2032, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 243.54, 206.08, -37.46, 5.94,28,271, 2032, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 243.73, 206.08, -37.65, 6.25,28,271, 1904, -25.00, 53.85
16433200.00, 38.691093, -9.294527, 244.10, 206.08, -38.02, 6.62,28,272, 1904, -25.00, 53.85
16433300.00, 38.691093, -9.294529, 244.68, 206.08, -38.60, 6.94,28,272, 1904, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 245.22, 206.08, -39.14, 7.25,28,273, 1904, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 245.59, 206.08, -39.51, 7.50,29,274, 1904, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 245.68, 206.08, -39.59, 7.69,29,274, 1904, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 245.65, 206.08, -39.57, 7.81,29,274, 1908, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 245.97, 206.08, -39.89, 8.00,29,274, 1908, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 246.32, 206.08, -40.24, 8.06,29,275, 1904, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 246.75, 206.08, -40.67, 8.13,29,275, 1904, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 247.04, 206.08, -40.95, 8.13,30,277, 1908, -25.00, 53.78
16433300.00, 38.691093, -9.294529, 247.28, 206.08, -41.20, 8.06,30,277, 1908, -25.00, 53.78
