Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
0.00, -1.000000, -1.000000, 305.11, 350.00, 44.89, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.02, 350.00, 44.98, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.20, 350.00, 44.80, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.29, 350.00, 44.71, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.24, 350.00, 44.76, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.35, 350.00, 44.65, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.34, 350.00, 44.66, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.12, 350.00, 44.88, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.29, 350.00, 44.71, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.62, 350.00, 44.38, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.75, 350.00, 44.24, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.86, 350.00, 44.14, 4.81,92,37, 1228, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.69, 350.00, 44.31, 4.81,92,37, 1228, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.56, 350.00, 44.44, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.84, 350.00, 44.16, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.81, 350.00, 44.19, 4.81,9,314, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.76, 350.00, 44.24, 4.81,9,314, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.82, 350.00, 44.18, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.72, 350.00, 44.27, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.99, 350.00, 44.01, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.82, 350.00, 44.18, 4.81,92,37, 1232, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.66, 350.00, 44.34, 4.81,92,37, 1240, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.66, 350.00, 44.34, 4.81,92,37, 1240, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.77, 350.00, 44.23, 4.81,92,37, 1228, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.53, 350.00, 44.46, 4.81,92,37, 1228, 25.00, 4495493.50
0.00, -1.000000, -1.000000, 305.56, 350.00, 44.44, 4.81,92,37, 1232, 25.00, 4495493.50
