Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1404, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1404, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1264, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1264, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1280, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1280, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1252, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1252, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,12,234, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,12,234, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
0.00, -1.000000, -1.000000, 222.61, 350.00, 127.39, 0.00,102,324, 1256, 45.00, 4495493.50
