Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
17071400.00, 38.690979, -9.294520, 242.72, 214.24, -28.48, -16.44,103,345, 1780, -25.00, 43.11
17071400.00, 38.690979, -9.294520, 241.12, 214.24, -26.88, -14.31,103,344, 1780, -25.00, 43.11
17071400.00, 38.690979, -9.294520, 239.69, 214.24, -25.44, -14.06,98,337, 1804, -25.00, 43.11
17071400.00, 38.690979, -9.294520, 238.80, 214.24, -24.56, -13.44,98,336, 1804, -24.32, 43.11
17071400.00, 38.690979, -9.294520, 237.23, 214.24, -22.99, -13.25,101,338, 1780, -21.94, 43.11
17071500.00, 38.690975, -9.294528, 237.00, 214.24, -22.76, -13.31,101,338, 1780, -21.60, 42.39
17071500.00, 38.690975, -9.294528, 235.57, 214.24, -21.33, -13.56,98,333, 1784, -19.51, 42.39
17071500.00, 38.690975, -9.294528, 233.79, 214.24, -19.55, -13.69,107,340, 1784, -17.03, 42.39
17071500.00, 38.690975, -9.294528, 232.00, 214.24, -17.76, -13.81,107,338, 1784, -14.62, 42.39
17071500.00, 38.690975, -9.294528, 229.64, 214.24, -15.40, -14.19,110,339, 1732, -11.61, 42.39
17071500.00, 38.690975, -9.294528, 227.50, 214.24, -13.26, -14.63,110,337, 1732, -9.00, 42.39
17071500.00, 38.690975, -9.294528, 225.21, 214.24, -10.97, -15.00,122,347, 1732, -6.35, 42.39
17071500.00, 38.690975, -9.294528, 222.58, 214.24, -8.34, -15.13,122,344, 1732, -3.45, 42.39
17071500.00, 38.690975, -9.294528, 219.10, 214.24, -4.86, -14.81,126,345, 1732, 0.00, 42.39
17071500.00, 38.690975, -9.294528, 216.86, 214.24, -2.62, -14.31,126,342, 1732, 0.00, 42.39
17071500.00, 38.690975, -9.294528, 214.36, 214.24, -0.12, -14.31,131,345, 1732, 0.00, 42.39
17071500.00, 38.690975, -9.294528, 212.41, 214.24, 1.83, -14.31,131,343, 1732, 0.00, 42.39
17071500.00, 38.690975, -9.294528, 210.59, 214.24, 3.65, -14.19,134,344, 1732, 0.00, 42.39
17071500.00, 38.690975, -9.294528, 208.99, 214.24, 5.26, -14.06,134,342, 1732, 0.26, 42.39
17071500.00, 38.690975, -9.294528, 207.22, 214.24, 7.02, -13.88,136,343, 1732, 2.06, 42.39
17071500.00, 38.690975, -9.294528, 205.25, 214.24, 8.99, -13.81,136,341, 1732, 4.15, 42.39
17071500.00, 38.690975, -9.294528, 203.64, 214.24, 10.60, -13.69,139,342, 1732, 5.93, 42.39
17071500.00, 38.690975, -9.294528, 201.97, 214.24, 12.27, -13.50,139,340, 1732, 7.84, 42.39
17071500.00, 38.690975, -9.294528, 200.80, 214.24, 13.44, -13.06,139,339, 1732, 9.21, 42.39
17071500.00, 38.690975, -9.294528, 198.89, 214.24, 15.35, -12.81,139,337, 1732, 11.54, 42.39
17071500.00, 38.690975, -9.294528, 197.60, 214.24, 16.64, -12.37,139,336, 1732, 13.17, 42.39
