Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
17131800.00, 38.690838, -9.294386, 129.59, 240.97, 111.38, 2.44,155,284, 1732, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 129.88, 240.97, 111.09, 2.12,155,284, 1732, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 130.21, 240.97, 110.76, 2.00,155,285, 0, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 129.92, 240.97, 111.05, 1.75,155,284, 0, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 130.05, 240.97, 110.92, 1.50,151,281, 1732, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 130.33, 240.97, 110.64, 1.25,148,278, 128, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 131.88, 240.97, 109.09, 0.37,148,279, 128, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 134.20, 240.97, 106.77, -0.37,147,281, 1732, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 136.24, 240.97, 104.73, -1.44,147,283, 1732, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 138.46, 240.97, 102.51, -2.50,147,285, 1780, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 140.54, 240.97, 100.43, -3.44,147,287, 1780, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 143.06, 240.97, 97.91, -4.25,144,287, 1756, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 146.25, 240.97, 94.72, -7.06,144,290, 1756, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 148.97, 240.97, 92.00, -8.06,135,283, 1756, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 152.45, 240.97, 88.53, -9.31,135,287, 1756, 45.00, 41.10
17131800.00, 38.690838, -9.294386, 155.49, 240.97, 85.48, -10.56,128,283, 1780, 45.00, 41.10
17132200.00, 38.690819, -9.294341, 158.48, 240.97, 82.49, -12.37,128,286, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 161.67, 240.97, 79.30, -13.56,121,282, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 164.42, 240.97, 76.55, -15.00,121,285, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 167.13, 240.97, 73.84, -16.19,114,281, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 169.87, 240.97, 71.10, -17.56,114,283, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 172.07, 240.97, 68.90, -18.69,112,284, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 174.57, 240.97, 66.40, -20.06,112,286, 1780, 45.00, 43.63
17132200.00, 38.690819, -9.294341, 176.99, 240.97, 63.98, -21.19,110,286, 1780, 42.84, 43.63
17132200.00, 38.690819, -9.294341, 179.13, 240.97, 61.84, -22.44,110,289, 1780, 39.06, 43.63
17132200.00, 38.690819, -9.294341, 181.40, 240.97, 59.57, -23.56,109,290, 1784, 35.88, 43.63
17132200.00, 38.690819, -9.294341, 184.23, 240.97, 56.74, -24.44,105,289, 1784, 32.74, 43.63
17132200.00, 38.690819, -9.294341, 186.08, 240.97, 54.89, -25.50,105,291, 1784, 31.06, 43.63
17132200.00, 38.690819, -9.294341, 188.21, 240.97, 52.77, -26.50,3,191, 1780, 29.40, 43.63
17132200.00, 38.690819, -9.294341, 190.41, 240.97, 50.56, -27.25,3,193, 1780, 27.93, 43.63
17132200.00, 38.690819, -9.294341, 192.66, 240.97, 48.31, -27.50,98,290, 1784, 26.62, 43.63
17132200.00, 38.690819, -9.294341, 194.60, 240.97, 46.38, -27.56,98,292, 1784, 25.64, 43.63
17132200.00, 38.690819, -9.294341, 196.31, 240.97, 44.66, -27.44,88,284, 1780, 25.00, 43.63
17132200.00, 38.690819, -9.294341, 198.49, 240.97, 42.48, -27.44,88,286, 1780, 25.00, 43.63
17132300.00, 38.690811, -9.294338, 199.99, 240.97, 40.98, -27.44,83,282, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 201.67, 240.97, 39.30, -27.37,83,284, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 203.00, 240.97, 37.97, -27.25,73,276, 1780, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 204.68, 240.97, 36.29, -27.00,73,277, 1780, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 206.96, 240.97, 34.01, -26.62,67,273, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 208.53, 240.97, 32.44, -26.19,67,275, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 210.17, 240.97, 30.80, -26.12,61,271, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 211.76, 240.97, 29.21, -25.62,61,272, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 213.23, 240.97, 27.74, -24.81,52,265, 1780, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 214.52, 240.97, 26.45, -24.12,52,266, 1780, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 215.21, 240.97, 25.76, -23.12,50,265, 1784, 25.00, 43.52
17132300.00, 38.690811, -9.294338, 216.10, 240.97, 24.87, -22.13,50,266, 1784, 24.79, 43.52
17132300.00, 38.690811, -9.294338, 216.47, 240.97, 24.50, -21.00,50,266, 1804, 24.22, 43.52
17132300.00, 38.690811, -9.294338, 217.30, 240.97, 23.67, -20.12,50,267, 1804, 22.95, 43.52
17132300.00, 38.690811, -9.294338, 217.96, 240.97, 23.01, -19.31,52,269, 1856, 21.96, 43.52
17132300.00, 38.690811, -9.294338, 219.50, 240.97, 21.47, -18.50,52,271, 1856, 19.72, 43.52
17132300.00, 38.690811, -9.294338, 220.17, 240.97, 20.80, -17.69,51,271, 1856, 18.77, 43.52
17132300.00, 38.690811, -9.294338, 221.44, 240.97, 19.53, -16.75,51,272, 1856, 17.00, 43.52
17132300.00, 38.690811, -9.294338, 222.59, 240.97, 18.38, -16.00,50,272, 1856, 15.45, 43.52
17132400.00, 38.690804, -9.294342, 223.40, 240.97, 17.58, -15.06,50,273, 1856, 14.38, 42.89
17132400.00, 38.690804, -9.294342, 224.35, 240.97, 16.62, -14.31,49,273, 1856, 13.15, 42.89
17132400.00, 38.690804, -9.294342, 224.75, 240.97, 16.22, -13.38,49,273, 1856, 12.64, 42.89
17132400.00, 38.690804, -9.294342, 225.46, 240.97, 15.51, -12.75,50,275, 1856, 11.75, 42.89
17132400.00, 38.690804, -9.294342, 226.06, 240.97, 14.91, -12.06,50,276, 1856, 11.00, 42.89
17132400.00, 38.690804, -9.294342, 226.02, 240.97, 14.96, -11.31,52,278, 1856, 11.06, 42.89
17132400.00, 38.690804, -9.294342, 226.30, 240.97, 14.67, -10.44,52,278, 1856, 10.70, 42.89
17132400.00, 38.690804, -9.294342, 226.02, 240.97, 14.95, -9.50,51,277, 1856, 11.05, 42.89
17132400.00, 38.690804, -9.294342, 226.13, 240.97, 14.84, -8.31,51,277, 1856, 10.92, 42.89
17132400.00, 38.690804, -9.294342, 226.81, 240.97, 14.16, -7.56,50,276, 1852, 10.09, 42.89
17132400.00, 38.690804, -9.294342, 226.76, 240.97, 14.21, -6.87,50,276, 1852, 10.14, 42.89
17132400.00, 38.690804, -9.294342, 226.50, 240.97, 14.47, -6.19,50,276, 1532, 10.46, 42.89
17132400.00, 38.690804, -9.294342, 225.94, 240.97, 15.03, -5.44,50,275, 1532, 11.15, 42.89
17132400.00, 38.690804, -9.294342, 226.09, 240.97, 14.88, -4.44,47,273, 1532, 10.96, 42.89
17132400.00, 38.690804, -9.294342, 225.88, 240.97, 15.09, -3.62,47,272, 1532, 11.23, 42.89
17132400.00, 38.690804, -9.294342, 225.64, 240.97, 15.33, -3.06,44,269, 1532, 11.52, 42.89
17132400.00, 38.690804, -9.294342, 225.70, 240.97, 15.28, -2.81,44,269, 1532, 11.45, 42.89
17132400.00, 38.690804, -9.294342, 225.91, 240.97, 15.06, -2.56,49,274, 1532, 11.18, 42.89
17132400.00, 38.690804, -9.294342, 225.32, 240.97, 15.65, -2.69,49,274, 1532, 11.92, 42.89
17132400.00, 38.690804, -9.294342, 225.04, 240.97, 15.93, -2.50,53,278, 1532, 12.27, 42.89
17132500.00, 38.690800, -9.294347, 224.20, 240.97, 16.77, -2.50,53,277, 1532, 13.34, 42.34
