Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
16552600.00, 38.691051, -9.294638, 315.87, 197.85, -118.02, 47.56,12,327, 1304, -45.00, 45.91
100.00, 38.691051, -9.294638, 316.73, 197.85, -118.88, 48.56,12,328, 1304, -45.00, 45.91
100.00, 38.691051, -9.294638, 317.57, 197.85, -119.72, 49.31,9,326, 1304, -45.00, 45.91
16552800.00, 38.691067, -9.294648, 317.94, 197.85, -120.08, 49.44,9,326, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 318.61, 197.85, -120.76, 50.19,13,331, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 318.67, 197.85, -120.81, 51.00,13,331, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 318.86, 197.85, -121.01, 51.50,14,332, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 318.84, 197.85, -120.99, 51.81,14,332, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 318.50, 197.85, -120.65, 51.94,22,340, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 318.40, 197.85, -120.55, 52.25,22,340, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 317.66, 197.85, -119.80, 52.38,22,340, 1304, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 317.27, 197.85, -119.41, 52.38,13,330, 131, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 316.07, 197.85, -118.22, 52.06,13,329, 131, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 315.33, 197.85, -117.48, 51.75,14,329, 1308, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 314.38, 197.85, -116.53, 51.56,14,328, 1308, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 313.11, 197.85, -115.26, 51.44,37,350, 1308, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 311.99, 197.85, -114.14, 51.31,37,348, 1308, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 311.05, 197.85, -113.20, 51.13,18,329, 1308, -45.00, 47.27
16552800.00, 38.691067, -9.294648, 309.81, 197.85, -111.96, 50.94,18,327, 1308, -45.00, 47.27
16552900.00, 38.691071, -9.294652, 308.62, 197.85, -110.76, 50.50,19,327, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 307.47, 197.85, -109.62, 50.12,19,326, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 306.76, 197.85, -108.90, 49.38,20,326, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 306.26, 197.85, -108.41, 48.56,20,326, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 304.91, 197.85, -107.06, 47.44,22,326, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 304.20, 197.85, -106.35, 43.75,22,326, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 302.86, 197.85, -105.00, 41.81,19,321, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 301.53, 197.85, -103.67, 40.06,19,320, 1304, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 300.84, 197.85, -102.98, 37.81,10,310, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 299.85, 197.85, -102.00, 35.81,10,309, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 298.73, 197.85, -100.88, 33.69,6,304, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 298.33, 197.85, -100.48, 32.25,6,304, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 297.46, 197.85, -99.61, 31.00,5,302, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 297.45, 197.85, -99.60, 29.94,5,302, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 297.35, 197.85, -99.50, 28.94,5,302, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 296.91, 197.85, -99.06, 27.87,4,300, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 297.25, 197.85, -99.40, 27.19,4,300, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 297.19, 197.85, -99.34, 26.62,4,300, 1308, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 297.46, 197.85, -99.61, 26.25,3,300, 1456, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 298.23, 197.85, -100.38, 26.12,3,301, 1456, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 298.74, 197.85, -100.88, 26.06,9,307, 1804, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 300.23, 197.85, -102.38, 24.87,9,309, 1804, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 301.24, 197.85, -103.39, 24.44,16,317, 2056, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 301.57, 197.85, -103.72, 24.06,16,317, 2056, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 302.47, 197.85, -104.61, 23.87,12,314, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 302.77, 197.85, -104.92, 23.50,12,314, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 303.63, 197.85, -105.78, 23.00,4,307, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 304.30, 197.85, -106.45, 22.37,4,308, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 304.91, 197.85, -107.06, 21.12,359,303, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 305.35, 197.85, -107.50, 20.00,359,304, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 306.15, 197.85, -108.30, 18.87,351,297, 2032, -45.00, 47.59
16552900.00, 38.691071, -9.294652, 306.47, 197.85, -108.61, 17.69,351,297, 2032, -45.00, 47.59
16553100.00, 38.691074, -9.294656, 306.91, 197.85, -109.06, 16.69,344,290, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 307.47, 197.85, -109.62, 15.31,344,291, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 308.72, 197.85, -110.86, 14.13,337,285, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 310.00, 197.85, -112.15, 13.13,337,287, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 311.50, 197.85, -113.64, 12.19,330,281, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 312.72, 197.85, -114.87, 11.38,330,282, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 313.49, 197.85, -115.64, 10.50,319,272, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 314.60, 197.85, -116.74, 9.94,319,273, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 315.39, 197.85, -117.54, 9.56,312,267, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 316.12, 197.85, -118.27, 9.25,312,268, 2032, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 316.70, 197.85, -118.85, 8.69,310,266, 2028, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 316.90, 197.85, -119.05, 8.19,310,266, 2028, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 317.88, 197.85, -120.03, 7.81,314,271, 2028, -45.00, 47.91
16553100.00, 38.691074, -9.294656, 319.39, 197.85, -121.54, 7.56,314,273, 2028, -45.00, 47.91
