Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
16593100.00, 38.690720, -9.294342, 271.75, 260.31, -11.44, -33.19,44,315, 1732, -6.89, 40.32
16593100.00, 38.690720, -9.294342, 271.13, 260.31, -10.82, -32.00,44,315, 1732, -6.18, 40.32
16593100.00, 38.690720, -9.294342, 270.67, 260.31, -10.37, -31.06,47,317, 1728, -5.67, 40.32
16593100.00, 38.690720, -9.294342, 270.75, 260.31, -10.45, -29.87,47,317, 1728, -5.76, 40.32
16593100.00, 38.690720, -9.294342, 270.71, 260.31, -10.40, -28.56,55,325, 1704, -5.71, 40.32
16593100.00, 38.690720, -9.294342, 270.85, 260.31, -10.55, -27.37,55,325, 1704, -5.87, 40.32
16593100.00, 38.690720, -9.294342, 271.28, 260.31, -10.97, -26.19,65,336, 1704, -6.35, 40.32
16593100.00, 38.690720, -9.294342, 271.75, 260.31, -11.45, -24.69,72,343, 1704, -6.89, 40.32
16593100.00, 38.690720, -9.294342, 271.97, 260.31, -11.67, -22.87,72,343, 1704, -7.14, 40.32
16593100.00, 38.690720, -9.294342, 271.74, 260.31, -11.44, -21.69,80,351, 1708, -6.88, 40.32
16593100.00, 38.690720, -9.294342, 271.23, 260.31, -10.92, -20.37,80,351, 1708, -6.29, 40.32
16593100.00, 38.690720, -9.294342, 270.70, 260.31, -10.40, -19.37,83,353, 1708, -5.71, 40.32
16593100.00, 38.690720, -9.294342, 268.96, 260.31, -8.65, -16.06,83,351, 1708, -3.79, 40.32
16593100.00, 38.690720, -9.294342, 268.05, 260.31, -7.74, -15.19,83,351, 1704, -2.82, 40.32
16593100.00, 38.690720, -9.294342, 267.35, 260.31, -7.04, -12.94,83,350, 1704, -2.09, 40.32
16593100.00, 38.690720, -9.294342, 266.12, 260.31, -5.81, -12.50,75,341, 1704, -0.82, 40.32
16593100.00, 38.690720, -9.294342, 265.01, 260.31, -4.70, -12.13,75,340, 1704, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 264.21, 260.31, -3.91, -11.63,74,338, 1704, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 262.66, 260.31, -2.35, -11.25,74,336, 1704, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 260.68, 260.31, -0.38, -11.06,72,332, 1708, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 259.82, 260.31, 0.49, -10.81,72,331, 1708, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 258.46, 260.31, 1.84, -10.44,71,329, 1708, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 257.35, 260.31, 2.96, -10.06,71,328, 1708, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 256.43, 260.31, 3.88, -9.75,69,325, 1704, 0.00, 40.32
16593100.00, 38.690720, -9.294342, 255.26, 260.31, 5.04, -9.69,69,324, 1704, 0.04, 40.32
16593100.00, 38.690720, -9.294342, 254.32, 260.31, 5.98, -9.69,73,327, 1704, 0.99, 40.32
16593100.00, 38.690720, -9.294342, 253.81, 260.31, 6.50, -9.63,73,326, 1704, 1.52, 40.32
16593100.00, 38.690720, -9.294342, 253.03, 260.31, 7.28, -9.50,75,328, 1704, 2.33, 40.32
16593100.00, 38.690720, -9.294342, 252.71, 260.31, 7.60, -9.38,75,327, 1704, 2.67, 40.32
16593100.00, 38.690720, -9.294342, 251.82, 260.31, 8.49, -9.50,76,327, 1704, 3.61, 40.32
16593100.00, 38.690720, -9.294342, 251.17, 260.31, 9.13, -10.19,76,327, 1704, 4.31, 40.32
16593100.00, 38.690720, -9.294342, 250.14, 260.31, 10.17, -11.19,80,330, 1704, 5.45, 40.32
16593100.00, 38.690720, -9.294342, 249.30, 260.31, 11.00, -12.19,80,329, 1704, 6.39, 40.32
16593300.00, 38.690720, -9.294350, 248.25, 260.31, 12.06, -13.38,86,334, 1708, 7.59, 39.66
16593300.00, 38.690720, -9.294350, 247.17, 260.31, 13.13, -14.50,86,333, 1708, 8.85, 39.66
16593300.00, 38.690720, -9.294350, 246.18, 260.31, 14.12, -15.94,89,335, 1708, 10.04, 39.66
16593300.00, 38.690720, -9.294350, 245.30, 260.31, 15.01, -17.12,89,334, 1708, 11.12, 39.66
16593300.00, 38.690720, -9.294350, 244.35, 260.31, 15.96, -18.50,94,338, 1700, 12.31, 39.66
16593300.00, 38.690720, -9.294350, 243.72, 260.31, 16.59, -19.69,94,337, 1700, 13.11, 39.66
16593300.00, 38.690720, -9.294350, 242.67, 260.31, 17.64, -20.75,100,342, 170, 14.46, 39.66
16593300.00, 38.690720, -9.294350, 241.93, 260.31, 18.38, -22.19,100,341, 170, 15.45, 39.66
16593300.00, 38.690720, -9.294350, 241.76, 260.31, 18.55, -23.44,107,348, 1704, 15.68, 39.66
16593300.00, 38.690720, -9.294350, 241.13, 260.31, 19.17, -24.69,114,355, 108, 16.51, 39.66
16593300.00, 38.690720, -9.294350, 240.65, 260.31, 19.65, -25.81,114,354, 108, 17.17, 39.66
16593300.00, 38.690720, -9.294350, 240.05, 260.31, 20.25, -26.56,119,359, 1708, 18.00, 39.66
16593300.00, 38.690720, -9.294350, 240.24, 260.31, 20.07, -27.19,119,359, 1708, 17.75, 39.66
16593300.00, 38.690720, -9.294350, 240.21, 260.31, 20.09, -27.87,125,5, 1, 17.78, 39.66
16593300.00, 38.690720, -9.294350, 240.18, 260.31, 20.13, -28.87,125,5, 1, 17.83, 39.66
16593400.00, 38.690716, -9.294357, 240.48, 260.31, 19.83, -29.56,125,5, 1704, 17.41, 38.94
16593400.00, 38.690716, -9.294357, 240.78, 260.31, 19.53, -29.87,125,5, 1704, 17.00, 38.94
16593400.00, 38.690716, -9.294357, 241.12, 260.31, 19.19, -30.25,117,358, 1704, 16.54, 38.94
16593400.00, 38.690716, -9.294357, 241.44, 260.31, 18.87, -30.56,117,358, 1704, 16.10, 38.94
16593400.00, 38.690716, -9.294357, 242.07, 260.31, 18.24, -30.94,114,356, 1708, 15.26, 38.94
16593400.00, 38.690716, -9.294357, 242.61, 260.31, 17.70, -31.69,114,356, 1708, 14.55, 38.94
16593400.00, 38.690716, -9.294357, 243.30, 260.31, 17.00, -31.81,110,353, 1708, 13.64, 38.94
16593400.00, 38.690716, -9.294357, 243.98, 260.31, 16.33, -32.06,110,353, 1708, 12.78, 38.94
16593400.00, 38.690716, -9.294357, 244.98, 260.31, 15.32, -32.38,101,345, 1708, 11.51, 38.94
16593400.00, 38.690716, -9.294357, 245.53, 260.31, 14.78, -32.94,101,346, 1708, 10.84, 38.94
