Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
16460000.00, 38.690987, -9.294410, 214.76, 222.86, 8.10, -28.06,122,336, 2004, 3.20, 49.78
16460000.00, 38.690987, -9.294410, 215.74, 222.86, 7.12, -23.44,116,331, 2008, 2.16, 49.78
16460000.00, 38.690987, -9.294410, 216.70, 222.86, 6.16, -21.69,116,332, 2008, 1.17, 49.78
16460000.00, 38.690987, -9.294410, 217.32, 222.86, 5.54, -19.75,109,326, 2008, 0.54, 49.78
16460200.00, 38.690971, -9.294415, 217.70, 222.86, 5.16, -17.75,109,326, 2008, 0.16, 48.21
16460200.00, 38.690971, -9.294415, 217.47, 222.86, 5.40, -15.81,105,322, 2008, 0.40, 48.21
16460200.00, 38.690971, -9.294415, 217.46, 222.86, 5.40, -14.25,105,322, 2008, 0.41, 48.21
16460200.00, 38.690971, -9.294415, 217.74, 222.86, 5.12, -13.19,96,313, 2056, 0.12, 48.21
16460200.00, 38.690971, -9.294415, 217.67, 222.86, 5.19, -12.13,96,313, 2008, 0.19, 48.21
16460200.00, 38.690971, -9.294415, 217.48, 222.86, 5.39, -10.81,96,313, 2008, 0.39, 48.21
16460200.00, 38.690971, -9.294415, 217.16, 222.86, 5.70, -9.88,98,315, 2004, 0.71, 48.21
16460200.00, 38.690971, -9.294415, 216.71, 222.86, 6.15, -9.00,98,314, 2004, 1.17, 48.21
16460200.00, 38.690971, -9.294415, 216.82, 222.86, 6.04, -8.19,107,323, 2004, 1.05, 48.21
16460200.00, 38.690971, -9.294415, 216.52, 222.86, 6.34, -7.62,107,323, 2004, 1.36, 48.21
16460200.00, 38.690971, -9.294415, 215.01, 222.86, 7.85, -7.25,114,329, 2004, 2.94, 48.21
16460200.00, 38.690971, -9.294415, 213.65, 222.86, 9.21, -6.81,114,327, 2004, 4.40, 48.21
