Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
16574700.00, 38.691067, -9.294442, 234.64, 214.37, -20.28, -11.50,61,295, 1304, -18.03, 55.00
16574700.00, 38.691067, -9.294442, 235.06, 214.37, -20.69, -11.25,61,296, 1304, -18.61, 55.00
16574700.00, 38.691067, -9.294442, 235.32, 214.37, -20.96, -10.94,61,296, 1304, -18.99, 55.00
16574700.00, 38.691067, -9.294442, 235.16, 214.37, -20.79, -10.56,61,296, 1304, -18.75, 55.00
16574700.00, 38.691067, -9.294442, 234.60, 214.37, -20.23, -10.25,65,299, 1308, -17.97, 55.00
16574700.00, 38.691067, -9.294442, 234.76, 214.37, -20.40, -9.88,65,299, 1308, -18.20, 55.00
16574700.00, 38.691067, -9.294442, 234.62, 214.37, -20.25, -9.44,65,299, 1308, -17.99, 55.00
16574700.00, 38.691067, -9.294442, 234.49, 214.37, -20.12, -9.13,65,299, 1308, -17.82, 55.00
16574700.00, 38.691067, -9.294442, 234.00, 214.37, -19.63, -9.13,66,299, 1308, -17.13, 55.00
16574700.00, 38.691067, -9.294442, 233.24, 214.37, -18.87, -9.25,66,299, 1308, -16.11, 55.00
16574700.00, 38.691067, -9.294442, 232.33, 214.37, -17.96, -9.44,67,299, 1308, -14.89, 55.00
16574700.00, 38.691067, -9.294442, 231.22, 214.37, -16.85, -9.69,67,298, 1308, -13.45, 55.00
16574700.00, 38.691067, -9.294442, 230.30, 214.37, -15.93, -9.94,67,297, 1308, -12.28, 55.00
16574700.00, 38.691067, -9.294442, 229.47, 214.37, -15.10, -10.25,67,296, 1308, -11.23, 55.00
16574700.00, 38.691067, -9.294442, 228.81, 214.37, -14.44, -10.56,67,295, 1304, -10.42, 55.00
16574700.00, 38.691067, -9.294442, 227.57, 214.37, -13.20, -11.06,67,294, 1304, -8.93, 55.00
16574700.00, 38.691067, -9.294442, 226.12, 214.37, -11.75, -11.63,68,294, 1304, -7.24, 55.00
16574700.00, 38.691067, -9.294442, 224.90, 214.37, -10.53, -12.31,68,292, 1304, -5.85, 55.00
16574700.00, 38.691067, -9.294442, 223.82, 214.37, -9.46, -13.13,71,294, 1304, -4.66, 55.00
16574700.00, 38.691067, -9.294442, 222.76, 214.37, -8.39, -13.81,71,293, 1304, -3.51, 55.00
16574700.00, 38.691067, -9.294442, 221.19, 214.37, -6.83, -14.50,73,294, 1304, -1.86, 55.00
16574700.00, 38.691067, -9.294442, 219.81, 214.37, -5.44, -15.25,73,292, 1304, -0.45, 55.00
16574700.00, 38.691067, -9.294442, 218.76, 214.37, -4.39, -16.00,76,294, 1308, 0.00, 55.00
16574700.00, 38.691067, -9.294442, 218.00, 214.37, -3.63, -16.69,79,296, 1308, 0.00, 55.00
16574700.00, 38.691067, -9.294442, 217.16, 214.37, -2.79, -17.62,79,296, 1308, 0.00, 55.00
16574700.00, 38.691067, -9.294442, 216.19, 214.37, -1.83, -18.31,83,299, 1308, 0.00, 55.00
16574700.00, 38.691067, -9.294442, 215.84, 214.37, -1.47, -19.12,83,298, 1308, 0.00, 55.00
16574700.00, 38.691067, -9.294442, 215.23, 214.37, -0.86, -19.62,89,304, 1308, 0.00, 55.00
16574700.00, 38.691067, -9.294442, 213.89, 214.37, 0.48, -20.12,89,302, 1308, 0.00, 55.00
16575100.00, 38.691055, -9.294457, 212.65, 214.37, 1.72, -20.00,100,312, 1308, 0.00, 53.20
16575100.00, 38.691055, -9.294457, 211.69, 214.37, 2.68, -19.87,100,311, 1308, 0.00, 53.20
16575100.00, 38.691055, -9.294457, 211.40, 214.37, 2.97, -19.69,106,317, 1304, 0.00, 53.20
16575100.00, 38.691055, -9.294457, 211.00, 214.37, 3.37, -19.50,106,317, 1304, 0.00, 53.20
16575100.00, 38.691055, -9.294457, 210.52, 214.37, 3.85, -19.25,110,320, 1304, 0.00, 53.20
16575100.00, 38.691055, -9.294457, 209.93, 214.37, 4.44, -18.87,110,319, 1304, 0.00, 53.20
16575100.00, 38.691055, -9.294457, 208.87, 214.37, 5.49, -18.50,114,322, 1304, 0.50, 53.20
16575100.00, 38.691055, -9.294457, 208.26, 214.37, 6.11, -18.19,114,322, 1304, 1.12, 53.20
16575100.00, 38.691055, -9.294457, 207.95, 214.37, 6.41, -17.75,116,323, 1308, 1.43, 53.20
16575100.00, 38.691055, -9.294457, 207.42, 214.37, 6.95, -17.44,116,323, 1308, 1.99, 53.20
16575100.00, 38.691055, -9.294457, 207.11, 214.37, 7.26, -17.00,117,324, 1308, 2.31, 53.20
16575100.00, 38.691055, -9.294457, 206.88, 214.37, 7.49, -16.69,117,323, 1308, 2.55, 53.20
16575100.00, 38.691055, -9.294457, 207.05, 214.37, 7.32, -16.37,119,326, 1308, 2.38, 53.20
16575100.00, 38.691055, -9.294457, 206.66, 214.37, 7.71, -16.06,119,325, 1308, 2.78, 53.20
16575100.00, 38.691055, -9.294457, 206.40, 214.37, 7.97, -15.69,11,217, 1308, 3.06, 53.20
16575100.00, 38.691055, -9.294457, 205.84, 214.37, 8.52, -14.38,11,216, 1308, 3.65, 53.20
16575100.00, 38.691055, -9.294457, 205.20, 214.37, 9.17, -13.81,120,325, 1304, 4.35, 53.20
16575100.00, 38.691055, -9.294457, 204.63, 214.37, 9.73, -13.25,120,324, 1304, 4.97, 53.20
16575200.00, 38.691051, -9.294459, 204.13, 214.37, 10.23, -12.75,121,325, 1304, 5.52, 52.76
16575200.00, 38.691051, -9.294459, 203.90, 214.37, 10.47, -12.37,121,324, 1304, 5.78, 52.76
16575200.00, 38.691051, -9.294459, 203.48, 214.37, 10.89, -11.94,122,325, 1304, 6.26, 52.76
16575200.00, 38.691051, -9.294459, 202.98, 214.37, 11.39, -11.44,122,324, 1304, 6.82, 52.76
16575200.00, 38.691051, -9.294459, 202.32, 214.37, 12.04, -11.00,123,325, 1308, 7.58, 52.76
16575200.00, 38.691051, -9.294459, 201.64, 214.37, 12.73, -10.31,125,326, 1308, 8.37, 52.76
16575200.00, 38.691051, -9.294459, 201.20, 214.37, 13.17, -9.56,125,326, 1308, 8.89, 52.76
16575200.00, 38.691051, -9.294459, 200.39, 214.37, 13.98, -8.94,127,327, 1308, 9.87, 52.76
16575200.00, 38.691051, -9.294459, 200.52, 214.37, 13.85, -8.13,127,327, 1308, 9.71, 52.76
16575200.00, 38.691051, -9.294459, 199.80, 214.37, 14.57, -7.50,128,327, 1308, 10.58, 52.76
16575200.00, 38.691051, -9.294459, 199.04, 214.37, 15.33, -6.62,128,327, 1308, 11.52, 52.76
