Time, Latitude, Longitude, currentHeading, desiredHeading, headingError, Roll, WindReading, WindDirection, winchPulseWidth, autoRudderAngle, distanceToTarget 
17040000.00, 38.690781, -9.294218, 259.19, 254.95, -4.24, -14.75,47,306, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 258.04, 254.95, -3.09, -16.62,47,305, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 257.40, 254.95, -2.45, -17.75,47,304, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 256.35, 254.95, -1.40, -18.81,47,303, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 255.79, 254.95, -0.83, -19.62,46,301, 1308, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 255.39, 254.95, -0.44, -20.50,46,301, 1308, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 255.51, 254.95, -0.55, -21.25,46,301, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 255.01, 254.95, -0.05, -22.00,46,301, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 254.38, 254.95, 0.57, -22.75,46,300, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 254.01, 254.95, 0.94, -23.50,46,300, 1304, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 253.87, 254.95, 1.08, -24.12,46,299, 1308, 0.00, 52.30
17040000.00, 38.690781, -9.294218, 253.30, 254.95, 1.65, -24.69,46,299, 1308, 0.00, 52.30
17040100.00, 38.690777, -9.294223, 252.39, 254.95, 2.56, -25.12,46,298, 1304, 0.00, 51.79
17040100.00, 38.690777, -9.294223, 251.67, 254.95, 3.29, -25.37,46,297, 1304, 0.00, 51.79
17040100.00, 38.690777, -9.294223, 250.48, 254.95, 4.48, -25.62,46,296, 1304, 0.00, 51.79
17040100.00, 38.690777, -9.294223, 249.30, 254.95, 5.66, -25.81,46,295, 1304, 0.66, 51.79
17040100.00, 38.690777, -9.294223, 247.92, 254.95, 7.03, -26.06,47,294, 1308, 2.08, 51.79
17040100.00, 38.690777, -9.294223, 246.84, 254.95, 8.11, -26.19,47,293, 1308, 3.21, 51.79
17040100.00, 38.690777, -9.294223, 245.80, 254.95, 9.15, -26.12,48,293, 1308, 4.33, 51.79
17040100.00, 38.690777, -9.294223, 244.38, 254.95, 10.58, -25.94,48,292, 1308, 5.91, 51.79
17040100.00, 38.690777, -9.294223, 243.67, 254.95, 11.29, -25.81,47,290, 1308, 6.71, 51.79
17040100.00, 38.690777, -9.294223, 242.35, 254.95, 12.60, -25.88,47,289, 1308, 8.23, 51.79
17040100.00, 38.690777, -9.294223, 241.98, 254.95, 12.97, -26.00,47,288, 1308, 8.66, 51.79
17040100.00, 38.690777, -9.294223, 241.83, 254.95, 13.13, -26.56,47,288, 1308, 8.84, 51.79
17040100.00, 38.690777, -9.294223, 241.15, 254.95, 13.81, -27.13,49,290, 1480, 9.66, 51.79
17040100.00, 38.690777, -9.294223, 240.46, 254.95, 14.49, -27.75,49,289, 1480, 10.49, 51.79
17040100.00, 38.690777, -9.294223, 240.10, 254.95, 14.85, -28.19,51,291, 1480, 10.93, 51.79
17040100.00, 38.690777, -9.294223, 240.50, 254.95, 14.46, -28.62,51,291, 1480, 10.44, 51.79
17040100.00, 38.690777, -9.294223, 240.41, 254.95, 14.54, -29.06,52,292, 1480, 10.55, 51.79
17040100.00, 38.690777, -9.294223, 239.73, 254.95, 15.22, -29.50,52,291, 1480, 11.38, 51.79
17040200.00, 38.690777, -9.294228, 239.31, 254.95, 15.64, -29.94,53,292, 1480, 11.91, 51.39
17040200.00, 38.690777, -9.294228, 238.82, 254.95, 16.13, -30.25,53,291, 1480, 12.53, 51.39
17040200.00, 38.690777, -9.294228, 238.32, 254.95, 16.63, -30.37,57,295, 1480, 13.16, 51.39
17040200.00, 38.690777, -9.294228, 237.82, 254.95, 17.13, -30.50,57,294, 1480, 13.81, 51.39
17040200.00, 38.690777, -9.294228, 237.83, 254.95, 17.13, -30.81,58,295, 1356, 13.80, 51.39
17040200.00, 38.690777, -9.294228, 237.60, 254.95, 17.35, -31.06,58,295, 1356, 14.10, 51.39
17040200.00, 38.690777, -9.294228, 237.03, 254.95, 17.92, -31.25,60,297, 1304, 14.83, 51.39
17040200.00, 38.690777, -9.294228, 237.16, 254.95, 17.79, -31.44,60,297, 1304, 14.67, 51.39
17040200.00, 38.690777, -9.294228, 236.78, 254.95, 18.18, -31.56,63,299, 1308, 15.18, 51.39
17040200.00, 38.690777, -9.294228, 236.71, 254.95, 18.24, -32.06,63,299, 1308, 15.26, 51.39
17040200.00, 38.690777, -9.294228, 236.46, 254.95, 18.49, -32.69,67,303, 1308, 15.60, 51.39
17040200.00, 38.690777, -9.294228, 236.34, 254.95, 18.62, -33.31,67,303, 1308, 15.76, 51.39
17040200.00, 38.690777, -9.294228, 236.36, 254.95, 18.59, -34.13,69,305, 1304, 15.73, 51.39
17040200.00, 38.690777, -9.294228, 236.03, 254.95, 18.92, -34.69,69,305, 1304, 16.17, 51.39
17040200.00, 38.690777, -9.294228, 235.97, 254.95, 18.98, -35.06,70,305, 1304, 16.26, 51.39
17040200.00, 38.690777, -9.294228, 236.22, 254.95, 18.73, -35.44,70,306, 1304, 15.91, 51.39
17040200.00, 38.690777, -9.294228, 236.42, 254.95, 18.53, -35.88,72,308, 1308, 15.65, 51.39
17040200.00, 38.690777, -9.294228, 236.74, 254.95, 18.21, -36.25,72,308, 1308, 15.22, 51.39
17040200.00, 38.690777, -9.294228, 237.55, 254.95, 17.40, -36.50,72,309, 1308, 14.16, 51.39
17040200.00, 38.690777, -9.294228, 237.65, 254.95, 17.30, -36.69,72,309, 1308, 14.02, 51.39
17040200.00, 38.690777, -9.294228, 238.15, 254.95, 16.81, -36.81,70,308, 1304, 13.39, 51.39
17040300.00, 38.690773, -9.294234, 238.64, 254.95, 16.31, -36.88,70,308, 1304, 12.75, 50.72
17040300.00, 38.690773, -9.294234, 239.34, 254.95, 15.61, -36.88,69,308, 1304, 11.87, 50.72
17040300.00, 38.690773, -9.294234, 240.17, 254.95, 14.78, -37.00,69,309, 1304, 10.84, 50.72
17040300.00, 38.690773, -9.294234, 240.13, 254.95, 14.82, -37.00,69,309, 1304, 10.89, 50.72
17040300.00, 38.690773, -9.294234, 240.88, 254.95, 14.08, -36.88,69,309, 1304, 9.98, 50.72
17040300.00, 38.690773, -9.294234, 241.32, 254.95, 13.63, -36.50,69,310, 1304, 9.45, 50.72
17040300.00, 38.690773, -9.294234, 241.95, 254.95, 13.01, -36.19,69,310, 1304, 8.70, 50.72
17040300.00, 38.690773, -9.294234, 241.94, 254.95, 13.01, -36.06,68,309, 1304, 8.71, 50.72
17040300.00, 38.690773, -9.294234, 241.95, 254.95, 13.00, -36.06,68,309, 1304, 8.70, 50.72
17040300.00, 38.690773, -9.294234, 242.19, 254.95, 12.77, -36.31,68,310, 1308, 8.42, 50.72
17040300.00, 38.690773, -9.294234, 242.27, 254.95, 12.68, -36.69,68,310, 1308, 8.32, 50.72
17040300.00, 38.690773, -9.294234, 242.69, 254.95, 12.27, -37.06,68,310, 1308, 7.84, 50.72
17040300.00, 38.690773, -9.294234, 243.06, 254.95, 11.90, -37.44,68,311, 1308, 7.41, 50.72
17040300.00, 38.690773, -9.294234, 243.06, 254.95, 11.89, -37.75,69,312, 1308, 7.40, 50.72
17040300.00, 38.690773, -9.294234, 242.74, 254.95, 12.22, -38.00,69,311, 1308, 7.78, 50.72
17040300.00, 38.690773, -9.294234, 242.84, 254.95, 12.11, -38.13,70,312, 1308, 7.66, 50.72
17040300.00, 38.690773, -9.294234, 242.31, 254.95, 12.65, -38.19,70,312, 1308, 8.28, 50.72
17040300.00, 38.690773, -9.294234, 242.58, 254.95, 12.37, -38.19,70,312, 1304, 7.96, 50.72
17040400.00, 38.690769, -9.294241, 242.71, 254.95, 12.25, -38.38,70,312, 1304, 7.81, 50.05
17040400.00, 38.690769, -9.294241, 242.54, 254.95, 12.42, -38.56,71,313, 1304, 8.01, 50.05
17040400.00, 38.690769, -9.294241, 241.94, 254.95, 13.02, -38.81,71,312, 1304, 8.72, 50.05
17040400.00, 38.690769, -9.294241, 241.78, 254.95, 13.17, -39.06,70,311, 1304, 8.90, 50.05
17040400.00, 38.690769, -9.294241, 241.57, 254.95, 13.39, -39.13,70,311, 1304, 9.15, 50.05
17040400.00, 38.690769, -9.294241, 242.21, 254.95, 12.74, -39.19,69,311, 1308, 8.39, 50.05
17040400.00, 38.690769, -9.294241, 242.62, 254.95, 12.34, -39.19,69,311, 1308, 7.92, 50.05
17040400.00, 38.690769, -9.294241, 242.90, 254.95, 12.05, -39.19,70,312, 1304, 7.59, 50.05
17040400.00, 38.690769, -9.294241, 243.01, 254.95, 11.94, -39.25,70,313, 1304, 7.46, 50.05
17040400.00, 38.690769, -9.294241, 243.25, 254.95, 11.70, -39.50,70,313, 1304, 7.18, 50.05
17040400.00, 38.690769, -9.294241, 243.75, 254.95, 11.20, -39.81,70,313, 1304, 6.61, 50.05
17040400.00, 38.690769, -9.294241, 243.73, 254.95, 11.23, -40.31,70,313, 1304, 6.64, 50.05
17040400.00, 38.690769, -9.294241, 243.84, 254.95, 11.11, -40.63,70,313, 1304, 6.51, 50.05
17040400.00, 38.690769, -9.294241, 243.97, 254.95, 10.98, -41.00,67,310, 1304, 6.36, 50.05
17040400.00, 38.690769, -9.294241, 244.47, 254.95, 10.48, -41.44,67,311, 1304, 5.80, 50.05
